Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
Standards_pos,180205_Smp_L2C2DCMplus10m_C,Acetyl-L-carnitine,7.46,30122506,1383032,1466891,-2.6,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_A,Acetyl-L-carnitine,7.49,45308020,948572,2199803,-2.2,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_B,Acetyl-L-carnitine,7.47,50473420,1848535,2320291,-2.2,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_C,Acetyl-L-carnitine,7.46,38727528,1649202,1718229,-2.6,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_1,Adenine,4.76,2773606144,52050608,113241512,-4.2,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_2,Adenine,4.66,2278571776,43412452,84653208,-4.5,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_1,Adenine,4.72,2999721216,42869336,119229168,-4.1,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_2,Adenine,4.72,2279221504,36324864,84335320,-4.8,Standards_pos
Standards_pos,180205_Blk_MQBlk_1,Adenine,4.72,2561723,1241698,100426,-3.7,Standards_pos
Standards_pos,180205_Blk_MQBlk_2,Adenine,4.75,2271859,791162,88295,-3.7,Standards_pos
Standards_pos,180205_Blk_MQBlk_3,Adenine,4.75,3040069,717390,121786,-3.9,Standards_pos
Standards_pos,180205_Blk_SWBlk_1,Adenine,4.76,4913324,990103,197815,-3.5,Standards_pos
Standards_pos,180205_Blk_SWBlk_2,Adenine,4.73,5288971,697297,214942,-3.6,Standards_pos
Standards_pos,180205_Blk_SWBlk_3,Adenine,4.72,5136389,731440,203361,-4.2,Standards_pos
Standards_pos,180205_Poo_Sept29QC_1,Adenine,4.73,132941568,6151758,5384870,-3.5,Standards_pos
Standards_pos,180205_Poo_Sept29QC_2,Adenine,4.73,111411344,3216087,4589690,-3.8,Standards_pos
Standards_pos,180205_Poo_Sept29QC_3,Adenine,4.7,115394592,3428260,4511453,-4.2,Standards_pos
Standards_pos,180205_Poo_Sept29QC_4,Adenine,4.76,111376352,3261581,4473828,-3.9,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full1,Adenine,4.75,246168448,5835132,10861110,-3.9,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full2,Adenine,4.72,221452112,5181214,9408765,-4.2,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full3,Adenine,4.73,237403728,4977736,9969343,-4.6,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half1,Adenine,4.7,123185344,4760259,4990870,-3.8,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half2,Adenine,4.75,98939272,4263683,4548084,-3.8,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half3,Adenine,4.72,122629704,4046166,4820204,-4,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_A,Adenine,4.73,164853072,4106603,7011516,-3.8,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_B,Adenine,4.7,194121200,5672300,8274041,-3.7,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_C,Adenine,4.72,215616752,5246632,9189928,-4.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_A,Adenine,4.75,247889120,6014059,10633365,-4.1,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_B,Adenine,4.75,256028944,6272696,10347923,-4,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_C,Adenine,4.7,240919360,6401924,9722856,-4.4,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_A,Adenine,4.72,182952448,4671944,7596870,-4.4,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_B,Adenine,4.72,226297920,5654874,9738111,-3.8,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_C,Adenine,4.72,254361232,6049934,10341245,-4.3,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_A,Adenine,4.7,272350752,6700021,12056979,-4,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_B,Adenine,4.7,186684416,5333153,7950584,-3.9,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_C,Adenine,4.7,134474864,4344798,5503881,-4.2,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_A,Adenine,4.75,150353248,3791693,6510352,-4,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_B,Adenine,4.7,119144328,3247972,5215620,-3.9,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_C,Adenine,4.7,115667232,3294429,4790499,-4.1,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_A,Adenine,4.7,174747536,3603056,7263946,-3.9,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_B,Adenine,4.72,200938336,5378534,8549362,-3.7,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_C,Adenine,4.72,172759904,4830489,7294484,-4.5,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_A,Adenine,4.67,242191776,7155664,9864875,-3.8,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_B,Adenine,4.73,251311776,8471093,10560238,-4.1,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_C,Adenine,4.69,179679520,5912554,7562207,-4.3,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_A,Adenine,4.73,166326992,4566615,7141646,-4.3,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_B,Adenine,4.78,170685024,4399525,7031070,-4.2,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_C,Adenine,4.72,194998832,5259883,7709578,-4,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_A,Adenine,4.78,311287424,7400997,12792403,-4,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_B,Adenine,4.75,155831680,5478659,6539073,-3.8,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_C,Adenine,4.72,134113872,3375063,5666197,-4.4,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_A,Adenine,4.71,147046000,3666740,6170079,-3.9,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_B,Adenine,4.72,127638720,3171962,5390975,-3.9,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_C,Adenine,4.75,108914672,2770868,4380416,-4.1,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_1,Adenosine,4.46,1025127936,9495309,31318444,-2.5,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_2,Adenosine,4.4,938380096,9249222,31769150,-2.8,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_1,Adenosine,4.47,1099705216,8667202,34601784,-2.3,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_2,Adenosine,4.38,934509312,11502006,30511404,-3.1,Standards_pos
Standards_pos,180205_Blk_MQBlk_1,Adenosine,4.72,419747,0,17453,-2.1,Standards_pos
Standards_pos,180205_Blk_MQBlk_2,Adenosine,4.52,22702,0,8477,-1.9,Standards_pos
Standards_pos,180205_Blk_MQBlk_3,Adenosine,4.46,5295,0,3013,-0.2,Standards_pos
Standards_pos,180205_Blk_SWBlk_1,Adenosine,4.46,233628,0,14556,-1.4,Standards_pos
Standards_pos,180205_Blk_SWBlk_2,Adenosine,4.56,850743,0,34422,-1.9,Standards_pos
Standards_pos,180205_Blk_SWBlk_3,Adenosine,4.4,413545,0,20457,-2.2,Standards_pos
Standards_pos,180205_Poo_Sept29QC_1,Adenosine,4.52,26663288,0,957134,-1.8,Standards_pos
Standards_pos,180205_Poo_Sept29QC_2,Adenosine,4.46,15603935,139086,551907,-2.1,Standards_pos
Standards_pos,180205_Poo_Sept29QC_3,Adenosine,4.46,21942706,0,845517,-2.3,Standards_pos
Standards_pos,180205_Poo_Sept29QC_4,Adenosine,4.55,16574434,156167,608890,-2.1,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full1,Adenosine,4.43,64243916,692912,2334515,-2,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full2,Adenosine,4.46,45978632,522788,1743004,-2.4,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full3,Adenosine,4.49,68006808,519493,2408897,-2.8,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half1,Adenosine,4.42,32190434,102236,1071085,-2.1,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half2,Adenosine,4.47,21593426,0,716218,-2,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half3,Adenosine,4.46,32406618,91859,1120529,-2.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_A,Adenosine,4.52,28007420,250352,1058096,-2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_B,Adenosine,4.46,36780480,522971,1313687,-1.8,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_C,Adenosine,4.44,73620704,556649,2668529,-2.4,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_A,Adenosine,4.5,32175010,224727,1223377,-2.1,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_B,Adenosine,4.47,102299608,1327855,3988882,-2.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_C,Adenosine,4.43,87841472,970693,3083759,-2.6,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_A,Adenosine,4.49,41658252,123647,1449329,-2.6,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_B,Adenosine,4.52,74559520,793537,2714178,-2,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_C,Adenosine,4.49,51309352,641855,1919654,-2.4,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_A,Adenosine,4.43,55034296,491972,2005279,-2.2,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_B,Adenosine,4.52,68861144,682578,2397023,-2,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_C,Adenosine,4.46,69587616,787659,2392145,-2.3,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_A,Adenosine,4.52,27965544,227771,1053670,-2.2,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_B,Adenosine,4.44,21031906,0,755988,-2.1,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_C,Adenosine,4.43,40048136,41791,1498733,-2.2,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_A,Adenosine,4.5,46452880,675517,1877536,-2.1,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_B,Adenosine,4.49,47253884,620849,1815733,-1.9,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_C,Adenosine,4.49,65142260,734196,2227726,-2.7,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_A,Adenosine,4.52,99894936,1468166,3608184,-2,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_B,Adenosine,4.47,77731592,1002949,2600117,-2.2,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_C,Adenosine,4.44,45945580,42487,1676688,-2.5,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_A,Adenosine,4.45,39377304,159297,1477772,-2.4,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_B,Adenosine,4.44,80123408,1070628,2940155,-2.3,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_C,Adenosine,4.43,55544772,699377,1927447,-2.1,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_A,Adenosine,4.49,31627736,442717,1190549,-2,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_B,Adenosine,4.43,32087880,230893,1121824,-2.1,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_C,Adenosine,4.52,29488994,19579,1056612,-2.7,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_A,Adenosine,4.46,31016354,125807,1120085,-2.1,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_B,Adenosine,4.46,26702470,122769,968017,-2.1,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_C,Adenosine,4.41,26180198,2749,896016,-2.4,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_1,Adenosyl Homocysteine,10.21,174997888,2975446,11170965,-1.6,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_2,Adenosyl Homocysteine,9.83,96292464,1291197,6588279,-1.8,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_1,Adenosyl Homocysteine,10.37,47021816,500923,2951692,-1.4,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_2,Adenosyl Homocysteine,10.26,43340564,0,1651735,-2.1,Standards_pos
Standards_pos,180205_Blk_MQBlk_1,Adenosyl Homocysteine,13,4877,0,4666,5.1,Standards_pos
Standards_pos,180205_Blk_MQBlk_2,Adenosyl Homocysteine,8.67,7077,0,7668,15.9,Standards_pos
Standards_pos,180205_Blk_MQBlk_3,Adenosyl Homocysteine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Blk_SWBlk_1,Adenosyl Homocysteine,11.23,5285,0,5198,4.4,Standards_pos
Standards_pos,180205_Blk_SWBlk_2,Adenosyl Homocysteine,7.14,4665,0,4347,4.2,Standards_pos
Standards_pos,180205_Blk_SWBlk_3,Adenosyl Homocysteine,5.24,9373,0,3661,0.6,Standards_pos
Standards_pos,180205_Poo_Sept29QC_1,Adenosyl Homocysteine,8.36,658774,0,57244,-7.1,Standards_pos
Standards_pos,180205_Poo_Sept29QC_2,Adenosyl Homocysteine,4.75,4914,0,4663,-3.4,Standards_pos
Standards_pos,180205_Poo_Sept29QC_3,Adenosyl Homocysteine,6.29,4827,0,4470,-0.1,Standards_pos
Standards_pos,180205_Poo_Sept29QC_4,Adenosyl Homocysteine,6.54,5935,0,3986,0.7,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full1,Adenosyl Homocysteine,8.32,990184,0,75793,-7.2,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full2,Adenosyl Homocysteine,5.19,5095,0,5178,8.3,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full3,Adenosyl Homocysteine,6.69,10240,0,7984,-0.1,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half1,Adenosyl Homocysteine,10.49,5701,0,4250,-1.8,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half2,Adenosyl Homocysteine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half3,Adenosyl Homocysteine,6.19,5273,0,2979,1.6,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_A,Adenosyl Homocysteine,8.4,400008,0,33015,-7.3,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_B,Adenosyl Homocysteine,3.63,6062,0,4458,1.4,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_C,Adenosyl Homocysteine,6.39,5760,0,4671,0.4,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_A,Adenosyl Homocysteine,10.53,8464,0,6692,-1,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_B,Adenosyl Homocysteine,10.61,16480,0,7718,-0.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_C,Adenosyl Homocysteine,13.87,8097,0,7883,-1.5,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_A,Adenosyl Homocysteine,10.52,6245,0,4960,1,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_B,Adenosyl Homocysteine,10.51,10981,0,9953,1.3,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_C,Adenosyl Homocysteine,10.55,8408,0,4714,-1.2,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_A,Adenosyl Homocysteine,8.36,1000562,0,61399,-7.4,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_B,Adenosyl Homocysteine,5.33,5733,0,5278,0.3,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus10m_C,Adenosyl Homocysteine,7.18,14020,0,13895,0,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_A,Adenosyl Homocysteine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_B,Adenosyl Homocysteine,5.96,4949,0,3177,0.7,Standards_pos
Standards_pos,180205_Smp_L1C33DCMplus20m_C,Adenosyl Homocysteine,6.63,16947,0,6215,2.2,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_A,Adenosyl Homocysteine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_B,Adenosyl Homocysteine,9.14,7597,0,6031,2.3,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless10m_C,Adenosyl Homocysteine,5.9,6940,0,3858,-0.2,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_A,Adenosyl Homocysteine,8.36,1040554,0,83667,-7.2,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_B,Adenosyl Homocysteine,4.23,4755,0,3762,0.6,Standards_pos
Standards_pos,180205_Smp_L2C1DCMless20m_C,Adenosyl Homocysteine,11.19,7056,0,4493,-8.9,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_A,Adenosyl Homocysteine,3.14,4205,0,2623,1.9,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_B,Adenosyl Homocysteine,3.88,10628,0,6033,-0.5,Standards_pos
Standards_pos,180205_Smp_L2C2DCM_C,Adenosyl Homocysteine,3.78,8782,0,5518,0.8,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_A,Adenosyl Homocysteine,8.38,477723,0,43092,-7.6,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_B,Adenosyl Homocysteine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus10m_C,Adenosyl Homocysteine,5.83,7034,0,7387,0,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_A,Adenosyl Homocysteine,8.32,886770,0,74447,-7.5,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_B,Adenosyl Homocysteine,6.31,6997,0,6516,0.5,Standards_pos
Standards_pos,180205_Smp_L2C2DCMplus20m_C,Adenosyl Homocysteine,3.97,7584,0,7474,0.2,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_1,Adenosyl Methionine,12.25,109475248,0,5880333,-1.2,Standards_pos
Standards_pos,180205_Std_4uMStdsInH2O_2,Adenosyl Methionine,12.28,11694413,0,579284,-1.5,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_1,Adenosyl Methionine,12.28,125496616,1632095,6925061,-1.1,Standards_pos
Standards_pos,180205_Std_4uMStdsInMatrix_2,Adenosyl Methionine,12.23,10340032,0,616370,-1.5,Standards_pos
Standards_pos,180205_Blk_MQBlk_1,Adenosyl Methionine,12.39,5672,0,5524,-5,Standards_pos
Standards_pos,180205_Blk_MQBlk_2,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Blk_MQBlk_3,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Blk_SWBlk_1,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Blk_SWBlk_2,Adenosyl Methionine,#N/A,#N/A,#N/A,#N/A,#N/A,Standards_pos
Standards_pos,180205_Blk_SWBlk_3,Adenosyl Methionine,17.29,5741,0,3523,-6.5,Standards_pos
Standards_pos,180205_Poo_Sept29QC_1,Adenosyl Methionine,12.27,3051960,0,169834,-1.2,Standards_pos
Standards_pos,180205_Poo_Sept29QC_2,Adenosyl Methionine,12.41,21427,0,9475,-0.9,Standards_pos
Standards_pos,180205_Poo_Sept29QC_3,Adenosyl Methionine,12.41,38822,0,8916,-2.4,Standards_pos
Standards_pos,180205_Poo_Sept29QC_4,Adenosyl Methionine,13.06,7231,0,6973,-0.5,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full1,Adenosyl Methionine,12.33,2626855,24629,161420,-1.4,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full2,Adenosyl Methionine,12.42,26073,0,9442,-1,Standards_pos
Standards_pos,180205_Poo_TruePoo_Full3,Adenosyl Methionine,12.21,34417,0,8658,-1.5,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half1,Adenosyl Methionine,12.36,1234020,0,71889,-1.3,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half2,Adenosyl Methionine,6.75,18651,0,9382,1,Standards_pos
Standards_pos,180205_Poo_TruePoo_Half3,Adenosyl Methionine,12.14,8625,0,8450,-0.4,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_A,Adenosyl Methionine,12.42,3135676,0,160878,-1.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_B,Adenosyl Methionine,12.31,76630,0,12769,-0.6,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless10m_C,Adenosyl Methionine,12.25,156786,0,15495,-2.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_A,Adenosyl Methionine,12.37,189214,0,15647,-1.2,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_B,Adenosyl Methionine,12.32,113884,0,18638,-0.9,Standards_pos
Standards_pos,180205_Smp_L1C32DCMless20m_C,Adenosyl Methionine,12.37,236254,0,19020,-1,Standards_pos
Standards_pos,180205_Smp_L1C33DCM_A,Adenosyl Methionine,12.52,8130,0,4947,-1.5,Standards_pos
